Latitude,Longitude,Average_dist_F,Average_popularity_F,Average_rating_F,Max_rating_F,Max_popularity_F,Min_rating_F,Min_popularity_F
53.450524,-2.273631,683.9,0.9722156894391798,8.21,8.9,0.9907618762152898,7.8,0.9304143321574324
53.438221,-2.258506,475.2,0.7486584737881686,,7.4,0.9874032571687686,6.6,0.09152813323803155
53.476073,-2.23566,738.1,0.9851505998631961,9.179999999999998,9.4,0.9989240122047759,9.1,0.9637622681822723
53.501015,-2.262146,607.5,0.7041955838386633,,7.5,0.9989163265776672,6.4,0.027975682675827934
53.493358,-2.283562,643.4,0.8620891071606988,6.29,6.6,0.9985858446119911,5.9,0.19725161974591318
53.491574,-2.277054,653.8,0.7813685027629829,6.33,6.6,0.9985858446119911,6.1,0.18506221515144528
53.466152,-2.228712,700.3,0.9826135743545994,8.190000000000001,8.7,0.9988087277981447,7.8,0.9564916649374006
53.481068,-2.235467,575.5,0.9882356105846457,9.259999999999996,9.5,0.9992083804077994,9.1,0.9637622681822723
53.457687,-2.222267,425.9,0.9386248875977035,8.14,8.6,0.9984782458324687,7.9,0.5496529939360402
53.484405,-2.224342,721.2,0.9836365313227733,9.129999999999999,9.4,0.9980094225788353,9.0,0.9637622681822723
53.478879,-2.229313,635.1,0.9853857800527234,9.139999999999999,9.4,0.9992006947806906,9.0,0.9637622681822723
53.446843,-2.218067,681.4,0.9723471136627394,7.8,8.6,0.9984782458324687,7.2,0.878590148563172
53.47866,-2.262468,828.6,0.9923858492233674,8.97,9.5,0.9992083804077994,8.7,0.9749217987441685
53.439559,-2.220182,618.4,0.9744998578158984,7.709999999999999,8.4,0.9983014764089676,7.1,0.9432800719374698
53.488694,-2.239045,676.2,0.9871342602199625,9.18,9.4,0.9992006947806906,9.0,0.9637622681822723
53.484601,-2.216504,810.9,0.8975590448302629,8.66,9.4,0.9916072951972517,8.2,0.15667150861174517
53.483487,-2.218778,761.8,0.9817758409997464,8.91,9.4,0.9930137649581517,8.6,0.9678279649227979
53.486174,-2.294865,599.5,0.8078608594068234,6.459999999999999,7.5,0.9952425968196875,5.9,0.08155987487799067
53.471395,-2.215647,843.5,0.9264708368879357,7.85,9.1,0.9907157624526374,7.1,0.5088423139886099
53.481608,-2.204621,501.3,0.939864579250344,7.5,8.7,0.9998155449493902,6.6,0.5609892939214375
53.493086,-2.217525,429.3,0.6134790528233152,,7.6,0.9955730787853635,7.6,0.2785348120479891
